bespinoza;2;0.7113402687795826
mgutierrez4;2;0.7112616397712423
ajara9;2;0.7112469177610804
rsilva;2;0.711119167001662
nbrown;2;0.7110064427066713
amoreno;2;0.7109638726038144
apalma3;2;0.710660694003215
bvidal;2;0.7105461547970692
mtorres7;2;0.7103675845570558
mwilliams;2;0.710351298710023
mgarrido6;2;0.7103507026584346
cdonoso;2;0.7101986530177239
apatel6;2;0.7100859189888964
mcardenas4;2;0.7100617896151687
zortega;2;0.7100005033440974
lherrera2;2;0.7099827614029058
fnavarro;2;0.7098170968041229
lsepulveda5;2;0.7095901793264875
awilson3;2;0.7095449657130126
polivares;2;0.709083777112206
swilliams3;2;0.7089571929077197
jtapia2;2;0.7088805855403817
asmith5;2;0.7087443608170816
epizarro;2;0.7087301191273049
rmedina2;2;0.7086848785030508
xcarrasco;2;0.7086669932183167
bfuentes2;2;0.708617807626372
avasquez6;2;0.7085918862212619
jsalazar3;2;0.7085672957896226
jmedina2;2;0.7085426986003154
bfuentes3;2;0.7081213705361311
zespinoza;2;0.7080483674501157
isanchez2;2;0.7080003173042347
wriquelme;2;0.7079789086605643
fjara;2;0.7078606152556366
tbravo2;2;0.70769642950027
aalvarez4;2;0.707454581479567
ctapia2;2;0.70742254650384
abustos3;2;0.70706857637818
rsepulveda2;2;0.7070218984603113
abravo2;2;0.7070119858064735
hcastillo2;2;0.7069724207622078
csmith;2;0.7067672817987721
nolivares2;2;0.7067135353678163
mgutierrez2;2;0.7066868721530326
eparedes3;2;0.7066325939223655
ctoro;2;0.7065730607667788
msanhueza3;2;0.7065086814012036
calvarado2;2;0.7063066525029879
ipatel;2;0.7062471689342295
avega8;2;0.7060212448326334
mpizarro6;2;0.7060171657693859
epino2;2;0.7056317186581142
dalejandro55;2;0.7054580931746884
ktorres;2;0.7054171816696237
scarvajal3;2;0.7053783875726368
bvalenzuela2;2;0.7047677967938042
pparra;2;0.7046809599319123
wvaldes;2;0.7046762832238204
mlopez2;2;0.7043345404589677
dalejandro41;2;0.7039730135963578
llagos3;2;0.7038810948303126
agarrido;2;0.7037882520709603
shernandez2;2;0.7037776621208353
igarrido2;2;0.7036659941807432
bsan2;2;0.7036208146122044
cromero;2;0.7035509426852796
kespinoza;2;0.7034668639039926
dcontreras2;2;0.7033574031126915
malarcon5;2;0.7032200726798541
sthompson3;2;0.7030836318093114
erojas2;2;0.702975272203195
jandres12;2;0.7029438492246723
lalarcon3;2;0.7028242290642998
anavarrete4;2;0.7027780419603155
atorres4;2;0.7025095689353906
sreyes4;2;0.7025074813841587
bcastillo;2;0.7020971954762932
pbustamante;2;0.7019520525807383
mtoro4;2;0.7019518655537428
isepulveda2;2;0.7018647850270657
lsanhueza2;2;0.7018309980739461
nsilva;2;0.7018216114230871
ngomez;2;0.7017686190650358
mbustamante2;2;0.7013253109850943
sbustamante;2;0.7011948232870715
igutierrez;2;0.7010806504339978
jcastillo2;2;0.7010576266782172
jolivares5;2;0.7009647113840314
afelipe24;2;0.7008120121136279
lvenegas;2;0.7007449368890408
lmolina4;2;0.70060071663108
xalvarez;2;0.7005892398668814
cvalenzuela;2;0.7005871475812718
sguzman;2;0.7005576527377334
mramirez2;2;0.7004273011459123
eramirez2;2;0.700326259608196
ipatel3;2;0.7002331085999483
srivera4;2;0.7001053057334061
wpino;2;0.7000884269869816
msaavedra3;2;0.6999371441314531
lmartin2;2;0.699807175771559
malarcon4;2;0.6996404017648088
pgonzalez;2;0.6995531958463889
epalma;2;0.6992484503988055
stapia3;2;0.6991403951920468
apaula9;2;0.6990302724424841
adiaz2;2;0.6985778368428647
mruiz7;2;0.6985710843280948
fvidal;2;0.6984891950908763
bdonoso2;2;0.6984887678618443
bperez2;2;0.698428286246757
mjose22;2;0.6983496074182117
lcarrasco;2;0.6982683555861731
mbrown6;2;0.6981686009460905
mperez;2;0.6981364359832136
jparedes3;2;0.6981352837348578
bgarcia4;2;0.6980951665394785
tvenegas;2;0.6980391625155007
mwilliams3;2;0.6978869352111211
kdonoso;2;0.6978025063897841
jdiaz;2;0.6977248789536251
iortega3;2;0.6977111874819574
lcastillo2;2;0.6976295747745136
zvergara;2;0.6974155030163796
icardenas;2;0.6972514324684247
arivera;2;0.6969931185671998
sgonzalez4;2;0.6967980402245788
ifuentes;2;0.6966954123380437
oflores;2;0.696565134075364
ahenriquez;2;0.6965323014088227
mjose30;2;0.696469022737512
lvasquez5;2;0.6964230598776907
rvidal2;2;0.6963537648521284
mjose31;2;0.6962178450689314
amartin4;2;0.6961796139344368
jcontreras2;2;0.6958084388183712
lgarrido;2;0.6957277785268591
ssaavedra;2;0.6954456085134896
lvega2;2;0.6953552275854452
vcastro2;2;0.6953426704668505
isepulveda;2;0.695276788723502
jsaavedra4;2;0.6952668223863044
jcarrasco;2;0.6952133820305859
fvargas2;2;0.6952052943705815
cmorales2;2;0.6948411131932859
gguerrero;2;0.6947825572057283
ljara;2;0.6946352426787792
rwilliams;2;0.6946022957640562
cortega;2;0.694577538165787
scampbell;2;0.6943987375021671
jromero3;2;0.6943354969547343
mjara;2;0.6942419599931654
apoblete;2;0.6942192873135457
sfarias5;2;0.6942118842547997
clopez;2;0.6941778454309123
mgarrido4;2;0.6940599112126057
eperez;2;0.6940476003705954
rpatel2;2;0.693837738840687
fvargas;2;0.6936335416545347
sorellana4;2;0.6935832213105854
palvarez2;2;0.6935349909489498
jcampbell4;2;0.6934867784886695
jdavid26;2;0.6934168039533367
mortega;2;0.6933593466986083
zgomez;2;0.6932883658775963
sruiz6;2;0.6932702762954001
dvaldes;2;0.6931715415209421
dguerrero2;2;0.6931615044662054
mgomez3;2;0.6930164544468493
mleiva;2;0.6929960912858985
adonoso4;2;0.6927422061237775
raraya3;2;0.6925957662749687
mtoro5;2;0.6923503434920454
ftorres;2;0.6922872259394524
awilliams4;2;0.6920908555476449
fparra2;2;0.6920823615290963
vreyes;2;0.6919994449790564
jmiranda;2;0.6917168225876951
jjose2;2;0.6916213327445794
bsoto;2;0.6916095430744322
mcampos5;2;0.6915983171690675
mvaldes2;2;0.6915530743358927
jespinoza3;2;0.691355827750235
icampbell2;2;0.691249395490475
abravo4;2;0.6912324409344799
llee2;2;0.6912287730069117
jjose17;2;0.6911951301165203
aruiz5;2;0.6909430161515662
tramirez;2;0.6908540426086552
ahernandez6;2;0.6908063512679947
lcampos;2;0.6905009167017306
jandres25;2;0.6904203560948395
rcastillo;2;0.6902529522076368
pmiranda2;2;0.6901609126838932
gsalinas2;2;0.6898134642833202
ldonoso;2;0.689631025728231
zcarrasco;2;0.6892894617178031
lvera;2;0.6892674481605916
sflores2;2;0.6890526764161602
aflores5;2;0.6889503493565607
mramirez6;2;0.6888906390794628
afelipe25;2;0.6888081120885067
dsmith;2;0.6887107811142614
fvasquez;2;0.6886445610503479
dvenegas;2;0.6886395925820229
scarrasco3;2;0.6886167338392504
areyes;2;0.6884966699471698
sbrown;2;0.6884954641241816
mbrown;2;0.6881093794789368
msaavedra;2;0.6880957943860552
gjara;2;0.6880315693339593
drivera3;2;0.6880041078986692
ecortes;2;0.6879953644104614
amaldonado6;2;0.6878799467087918
acortes4;2;0.6878301151589354
mcastillo4;2;0.6876808293789037
swilson;2;0.6875578095860763
lsandoval3;2;0.6875366552718571
cbustos;2;0.6874925964931199
mriquelme;2;0.6873962791705234
csalinas;2;0.6873955358086292
frivera2;2;0.687338823901963
anavarro;2;0.6871524432931376
cgomez2;2;0.6870356639775623
dmorales;2;0.687015620314734
mvalenzuela3;2;0.6869056151660272
rfernandez2;2;0.6868737511390594
ireyes2;2;0.6867599304173877
afelipe13;2;0.686624936738636
psanhueza;2;0.6865550037598499
ataylor4;2;0.6862285664157727
dmartin3;2;0.6861990526448009
jwong2;2;0.6860742894638721
opatel;2;0.6860422059621691
mruiz;2;0.6860304715591278
rdonoso3;2;0.6860120123291473
scaceres;2;0.6859553788618664
xmedina;2;0.6859163555352835
pmartin;2;0.6858773476342718
aescobar8;2;0.6858087481396098
kromero;2;0.6857931412087627
avasquez4;2;0.6856663659848377
apaula2;2;0.6855952761386027
fcarvajal;2;0.6854462477568476
raguilera2;2;0.6852226008707126
rvaldes;2;0.6850635045584842
lcaceres;2;0.6850409778982375
ctaylor2;2;0.6850084205098687
dhenriquez3;2;0.6849238048354132
ivenegas2;2;0.6848566060046364
asandoval;2;0.6848141954266214
scortes;2;0.6847749123864464
jandres28;2;0.684755780864679
mjose12;2;0.6847216881198609
jandres21;2;0.684712888330216
gcontreras;2;0.6845911521979356
pvidal;2;0.6845743136275757
lsilva;2;0.6844777758168201
isoto;2;0.6844092604750681
sbravo2;2;0.6843893957812339
fvera2;2;0.6843422029138119
rcastro;2;0.6843384313118761
afelipe32;2;0.6842341031024454
pguerrero;2;0.6840691323642993
awilson;2;0.6840493749707788
mparedes3;2;0.6840433709072001
rvidal3;2;0.6840381992315976
mcontreras4;2;0.68380816919906
ivenegas;2;0.6836355292409289
fvasquez3;2;0.6836117328697312
jorellana2;2;0.6833764182524822
lvaldes;2;0.6832987099171922
sgarcia5;2;0.6832038635816516
swilliams2;2;0.6831831006774977
lortega3;2;0.6831420563695482
